event_id,event_date,event_start_time,event_end_time,observation_count,satellite_count,satellites,max_frp,total_frp,mean_frp,latitude,longitude,worldcover_class,worldcover_context,association_type,association_confidence,osm_type,osm_id,name,industrial,landuse,power,man_made,distance_km,source_class,source_class_v2,classification_confidence_v2,evidence_strength,classification_reason,evidence_summary,interpretation
EVT_20260724_0130,2026-07-24,839,839,1,1,N20,4.78,4.78,4.78,8.75892,78.18311,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,114488441.0,,,,,storage_tank,0.537,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260724_0131,2026-07-24,839,839,1,1,N20,7.79,7.79,7.79,8.81455,77.97631,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260724_0132,2026-07-24,839,839,1,1,N20,2.68,2.68,2.68,8.86727,78.15775,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906827217.0,,,industrial,,,2.323,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260724_0133,2026-07-24,2019,2019,1,1,N21,5.43,5.43,5.43,8.57257,78.07323,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,548907979.0,DCW,chemical,industrial,,,3.399,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260724_0134,2026-07-24,2019,2019,1,1,N21,1.11,1.11,1.11,8.67059,77.99273,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260725_0135,2026-07-25,726,820,2,2,"N20,N21",3.83,7.13,3.56,8.61882,77.95472,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.61,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260725_0136,2026-07-25,726,726,5,1,N21,14.62,57.54,11.51,8.846798,77.957348,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260725_0137,2026-07-25,820,820,1,1,N20,2.81,2.81,2.81,8.76865,78.05247,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,823674462.0,,,industrial,,,3.966,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260725_0138,2026-07-25,2002,2002,1,1,N21,0.25,0.25,0.25,8.77572,78.07705,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1073989741.0,,,industrial,,,2.983,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260726_0139,2026-07-26,803,803,1,1,N20,8.42,8.42,8.42,8.75737,78.183,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,114488441.0,,,,,storage_tank,0.502,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260726_0140,2026-07-26,845,845,1,1,N21,4.14,4.14,4.14,8.60473,78.06739,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,548907979.0,DCW,chemical,industrial,,,3.229,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260726_0141,2026-07-26,848,848,1,1,N21,3.33,3.33,3.33,8.64032,77.90717,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.261,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260726_0142,2026-07-26,2038,2038,1,1,N20,0.49,0.49,0.49,8.86824,78.12153,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,385432381.0,Thoothukudi IBPGL,,,plant,,1.506,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260727_0143,2026-07-27,741,741,2,1,N20,11.53,17.15,8.57,8.67911,78.048315,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260727_0144,2026-07-27,828,828,1,1,N21,2.5,2.5,2.5,8.61868,77.95311,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.571,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260727_0145,2026-07-27,828,828,1,1,N21,1.76,1.76,1.76,8.72816,78.08289,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906831352.0,,,industrial,,,2.122,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260727_0146,2026-07-27,828,828,1,1,N21,5.79,5.79,5.79,8.75845,78.18256,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,592629497.0,,,,,storage_tank,0.56,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260728_0147,2026-07-28,809,809,1,1,N21,6.34,6.34,6.34,8.89275,78.04395,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,385432388.0,Thoothukudi IBTPL power station,,industrial,plant,,1.412,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260729_0148,2026-07-29,750,750,3,1,N21,8.12,16.67,5.56,8.879297,78.085383,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,986411990.0,Arasadi,,industrial,plant,,2.488,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260729_0149,2026-07-29,750,750,2,1,N21,8.35,15.08,7.54,8.88462,78.148475,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906827217.0,,,industrial,,,1.632,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260729_0150,2026-07-29,845,845,1,1,N20,3.35,3.35,3.35,8.56658,78.06514,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,548907979.0,DCW,chemical,industrial,,,4.5,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260729_0151,2026-07-29,845,845,1,1,N20,2.79,2.79,2.79,8.75689,78.1835,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,114488441.0,,,,,storage_tank,0.444,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260729_0152,2026-07-29,845,845,1,1,N20,2.05,2.05,2.05,8.78999,78.09714,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1073989739.0,,,industrial,,,1.189,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260729_0153,2026-07-29,1940,2025,2,2,"N20,N21",4.37,5.78,2.89,8.759825,78.18125,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,592629497.0,,,,,storage_tank,0.352,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260730_0154,2026-07-30,731,826,2,2,"N20,N21",7.56,13.98,6.99,8.758975,78.182965,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,114488441.0,,,,,storage_tank,0.554,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260730_0155,2026-07-30,826,826,1,1,N20,2.74,2.74,2.74,8.61699,77.95514,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.816,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260730_0156,2026-07-30,2008,2008,2,1,N21,2.3,3.09,1.54,8.759095,78.181335,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,592629497.0,,,,,storage_tank,0.414,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260730_0157,2026-07-30,2008,2008,1,1,N21,1.36,1.36,1.36,8.86788,78.11977,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,385432381.0,Thoothukudi IBPGL,,,plant,,1.308,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260731_0158,2026-07-31,854,854,1,1,N21,12.5,12.5,12.5,8.75698,78.18044,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,592629497.0,,,,,storage_tank,0.57,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260801_0159,2026-08-01,750,750,3,1,N20,8.63,20.24,6.75,8.756787,78.183287,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,114488441.0,,,,,storage_tank,0.467,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260801_0160,2026-08-01,1930,2025,6,2,"N20,N21",8.97,33.17,5.53,8.825912,78.087152,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,385432377.0,,,industrial,plant,,1.041,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260801_0161,2026-08-01,2025,2025,1,1,N20,0.82,0.82,0.82,8.66925,77.99277,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260804_0162,2026-08-04,737,737,1,1,N21,16.78,16.78,16.78,8.77262,78.11182,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1235088522.0,,,industrial,,,0.373,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260807_0163,2026-08-07,735,735,1,1,N20,2.48,2.48,2.48,8.57914,77.95925,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1468877017.0,,,,plant,,3.207,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260807_0164,2026-08-07,735,735,1,1,N20,6.73,6.73,6.73,8.58266,77.97887,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1468877017.0,,,,plant,,4.569,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260807_0165,2026-08-07,822,822,1,1,N21,6.19,6.19,6.19,8.57461,78.00533,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260807_0166,2026-08-07,822,822,3,1,N21,20.04,42.08,14.03,8.759583,78.182353,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,592629497.0,,,,,storage_tank,0.466,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260809_0167,2026-08-09,744,744,1,1,N21,5.35,5.35,5.35,8.84041,78.0078,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1432129272.0,,,,plant,,2.83,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260809_0168,2026-08-09,744,744,1,1,N21,3.57,3.57,3.57,8.84773,77.97353,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260809_0169,2026-08-09,744,744,2,1,N21,9.0,17.12,8.56,8.898385,78.04115,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,385432388.0,Thoothukudi IBTPL power station,,industrial,plant,,2.046,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260810_0170,2026-08-10,2002,2055,3,2,"N20,N21",3.9,10.32,3.44,8.616597,77.950813,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.731,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260812_0171,2026-08-12,828,828,1,1,N21,48.72,48.72,48.72,8.58918,77.91875,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1453652971.0,,,,plant,,1.567,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260812_0172,2026-08-12,2019,2019,1,1,N20,1.2,1.2,1.2,8.67153,77.9933,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260813_0173,2026-08-13,809,809,1,1,N21,4.93,4.93,4.93,8.53019,78.08766,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1504375937.0,,,industrial,,,3.835,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260815_0174,2026-08-15,828,828,1,1,N20,2.86,2.86,2.86,8.71118,78.09945,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906831350.0,,,industrial,,,1.047,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260815_0175,2026-08-15,2008,2008,1,1,N21,0.4,0.4,0.4,8.84948,78.13552,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906827219.0,,,industrial,,,1.538,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260817_0176,2026-08-17,2025,2025,1,1,N20,1.66,1.66,1.66,8.67144,77.99295,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260818_0177,2026-08-18,816,816,1,1,N21,3.37,3.37,3.37,8.62125,77.95941,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.556,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260818_0178,2026-08-18,816,816,1,1,N21,8.91,8.91,8.91,8.74016,78.05225,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,823674462.0,,,industrial,,,2.421,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260818_0179,2026-08-18,816,816,1,1,N21,2.07,2.07,2.07,8.79578,77.95259,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,986423924.0,,,industrial,plant,,3.165,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260818_0180,2026-08-18,816,816,1,1,N21,6.09,6.09,6.09,8.86771,78.15748,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906827217.0,,,industrial,,,2.279,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260818_0181,2026-08-18,2051,2051,1,1,N21,0.69,0.69,0.69,8.66845,77.99213,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260819_0182,2026-08-19,758,758,2,1,N21,9.25,16.81,8.4,8.885925,78.104705,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906837209.0,,,industrial,,,0.582,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260819_0183,2026-08-19,852,852,3,1,N20,6.62,17.79,5.93,8.64099,77.902477,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1268305323.0,,,,,,4.694,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260820_0184,2026-08-20,835,835,1,1,N20,1.92,1.92,1.92,8.73457,78.0784,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906831352.0,,,industrial,,,2.678,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260821_0185,2026-08-21,813,813,1,1,N20,2.79,2.79,2.79,8.6787,78.06282,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906831349.0,,,industrial,,,3.624,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0186,2026-08-28,744,828,2,2,"N20,N21",5.17,7.11,3.56,8.566405,78.083805,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,548907979.0,DCW,chemical,industrial,,,3.338,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0187,2026-08-28,744,828,4,2,"N20,N21",7.52,18.73,4.68,8.712812,77.974342,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0188,2026-08-28,744,744,1,1,N20,5.48,5.48,5.48,8.72984,78.1073,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906831352.0,,,industrial,,,0.574,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260828_0189,2026-08-28,744,744,1,1,N20,2.63,2.63,2.63,8.78832,78.11234,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1222785220.0,,depot,industrial,,,1.713,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0190,2026-08-28,744,744,1,1,N20,3.18,3.18,3.18,8.84528,78.0387,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1432129271.0,,,,plant,,0.606,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0191,2026-08-28,828,828,2,1,N21,3.92,7.51,3.76,8.861145,77.992535,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1516453098.0,,,industrial,,,4.721,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0192,2026-08-28,2019,2019,2,1,N20,0.44,0.88,0.44,8.67013,77.993825,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260828_0193,2026-08-28,2019,2019,1,1,N20,0.43,0.43,0.43,8.85032,78.13471,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906827219.0,,,industrial,,,1.437,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260829_0194,2026-08-29,809,809,1,1,N21,5.38,5.38,5.38,8.60741,77.97129,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260829_0195,2026-08-29,809,809,1,1,N21,6.22,6.22,6.22,8.75016,78.08366,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906831352.0,,,industrial,,,3.08,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260829_0196,2026-08-29,809,809,1,1,N21,5.31,5.31,5.31,8.8745,77.98587,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1516453098.0,,,industrial,,,4.347,UNKNOWN,UNKNOWN,LOW,MEDIUM,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
EVT_20260829_0197,2026-08-29,2000,2000,1,1,N20,2.2,2.2,2.2,8.77298,78.1974,UNKNOWN,UNKNOWN,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,906827207.0,,,,,works,0.622,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=UNKNOWN,Thermal point is near mapped industrial feature; WorldCover=UNKNOWN,Thermal observation spatially associated with industrial infrastructure
EVT_20260829_0198,2026-08-29,2046,2046,1,1,N21,1.52,1.52,1.52,8.67362,78.03297,UNKNOWN,UNKNOWN,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,UNKNOWN,LOW,LOW,Insufficient contextual evidence,Insufficient evidence,Available contextual evidence is insufficient for reliable source classification
